"STATION","NAME","DATE","TMAX","TMIN"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-05-23","43","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-05-24","51","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-05-25","60","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-05-26","67","36"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-05-27","70","36"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-05-28","70","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-05-29","72","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-05-30","75","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-05-31","79","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-01","76","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-02","75","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-03","71","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-04","72","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-05","64","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-06","62","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-07","68","36"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-08","78","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-09","65","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-10","65","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-11","68","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-12","70","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-13","69","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-14","76","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-15","81","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-16","80","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-17","81","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-18","83","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-19","83","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-20","86","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-21","84","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-22","84","56"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-23","80","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-24","84","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-25","84","56"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-26","90","56"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-27","86","56"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-28","85","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-29","85","58"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-06-30","88","63"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-01","88","57"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-02","81","57"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-03","80","59"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-04","75","57"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-05","74","55"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-06","73","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-07","74","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-08","70","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-09","71","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-10","71","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-11","73","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-12","78","55"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-13","79","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-14","74","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-15","78","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-16","81","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-17","82","60"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-18","73","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-19","65","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-20","66","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-21","74","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-22","77","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-23","78","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-24","78","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-25","81","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-26","80","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-27","80","57"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-28","83","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-29","82","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-30","75","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-07-31","77","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-01","69","55"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-02","70","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-03","81","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-04","82","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-05","87","57"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-06","87","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-07","63","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-08","69","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-09","73","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-10","72","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-11","60","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-12","70","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-13","76","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-14","80","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-15","82","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-16","83","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-17","83","58"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-18","81","54"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-19","81","55"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-20","82","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-21","78","54"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-22","79","55"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-23","83","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-24","83","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-25","76","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-26","66","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-27","77","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-28","76","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-29","81","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-30","72","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-08-31","71","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-01","77","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-02","75","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-03","76","55"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-04","68","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-05","69","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-06","72","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-07","72","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-08","72","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-09","80","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-10","81","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-11","82","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-12","82","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-13","76","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-14","66","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-15","59","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-16","60","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-17","69","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-18","73","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-19","75","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-20","77","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-21","72","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-22","61","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-23","75","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-24","77","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-25","78","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-26","77","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-27","76","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-28","78","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-29","78","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-09-30","80","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-01","75","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-02","68","38"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-03","65","36"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-04","57","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-05","52","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-06","47","38"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-07","57","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-08","64","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-09","67","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-10","68","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-11","69","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-12","72","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-13","72","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-14","75","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-15","72","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-16","62","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-17","54","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-18","54","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-19","51","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-20","49","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-21","48","36"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-22","48","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-23","54","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-24","56","36"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-25","53","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-26","59","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-27","58","38"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-28","58","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-29","43","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-30","49","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-10-31","57","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-01","66","36"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-02","60","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-03","43","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-04","30","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-05","36","21"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-06","41","16"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-07","45","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-08","53","23"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-09","51","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-10","34","20"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-11","39","17"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-12","47","17"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-13","47","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-14","49","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-15","41","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-16","30","18"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-17","39","18"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-18","50","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-19","55","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-20","53","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-21","46","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-22","53","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-23","57","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-24","50","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-25","38","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-26","38","22"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-27","31","13"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-28","26","12"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-29","31","7"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-11-30","34","11"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-01","39","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-02","48","18"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-03","49","22"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-04","46","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-05","42","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-06","53","23"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-07","58","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-08","54","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-09","56","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-10","51","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-11","36","22"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-12","35","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-13","49","20"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-14","24","14"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-15","22","10"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-16","28","4"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-17","36","8"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-18","48","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-19","47","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-20","28","21"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-21","38","21"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-22","32","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-23","31","17"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-24","28","14"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-25","23","6"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-26","18","6"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-27","41","7"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-28","34","15"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-29","32","4"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-30","33","5"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2015-12-31","30","4"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-01","34","12"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-02","45","14"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-03","47","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-04","34","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-05","31","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-06","29","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-07","25","18"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-08","31","16"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-09","36","8"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-10","28","13"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-11","45","7"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-12","53","13"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-13","48","12"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-14","39","23"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-15","33","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-16","41","14"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-17","46","23"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-18","37","23"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-19","43","21"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-20","41","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-21","49","15"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-22","52","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-23","50","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-24","38","21"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-25","38","15"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-26","39","10"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-27","54","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-28","56","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-29","52","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-30","45","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-01-31","36","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-01","23","6"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-02","26","3"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-03","27","-5"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-04","36","3"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-05","38","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-06","55","14"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-07","53","22"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-08","54","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-09","58","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-10","61","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-11","60","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-12","62","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-13","61","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-14","54","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-15","54","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-16","60","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-17","60","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-18","47","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-19","56","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-22","46","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-23","40","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-24","47","21"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-25","54","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-26","60","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-27","60","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-28","59","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-02-29","57","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-01","60","36"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-02","62","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-03","60","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-04","63","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-05","56","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-06","47","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-07","40","21"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-08","46","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-09","52","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-10","59","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-11","54","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-12","39","21"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-13","49","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-14","49","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-15","50","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-16","56","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-17","58","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-18","61","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-19","61","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-20","64","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-21","63","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-22","50","22"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-23","46","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-24","51","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-25","52","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-26","48","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-27","57","23"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-28","43","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2016-03-29","31","20"
